"node","sample_1_tau_1","sample_2_tau_1","sample_3_tau_1","sample_1_tau_0.333333333333333","sample_2_tau_0.333333333333333","sample_3_tau_0.333333333333333","sample_1_tau_0.2","sample_2_tau_0.2","sample_3_tau_0.2","sample_1_tau_0.142857142857143","sample_2_tau_0.142857142857143","sample_3_tau_0.142857142857143","sample_1_tau_0.111111111111111","sample_2_tau_0.111111111111111","sample_3_tau_0.111111111111111","eqn"
"ABF1",-0.0244997313231696,0.252950068948294,0.297506853970339,0.021210956155132,0.223232920897252,0.275499481931326,0.021210956155132,0.223232920897252,0.275499481931326,0.0521958919482378,0.215600286597108,0.433077556248645,0.0521958919482378,0.215600286597108,0.433077556248645,"input gene"
"ACC1",0.319014973237289,0.210412421369044,0.00212648597419033,0.197874851325674,0.0581286752050874,-0.051941771426332,0.197874851325674,0.0581286752050874,-0.051941771426332,0.21900318781186,0.168135871576016,0.00310426663314221,0.21900318781186,0.168135871576016,0.00310426663314221,"(((1 * fAct(INO2, 0.559048517001793, 1.23964335189434) * 1 * fAct(INO4, 0.444647015957162, 1.48908331262181))) * 1 - 1 * ACC1) / 0.111111111111111"
"ACE2",0.62101325490182,0.573997345690599,0.510288410422732,0.549944924221076,0.594980668399396,0.340434552633503,0.549944924221076,0.594980668399396,0.340434552633503,0.612981193409274,0.535714452908789,0.542572154410042,0.612981193409274,0.535714452908789,0.542572154410042,"input gene"
"ACS1",0.312840970529394,0.410129138177995,1.00951278310167,0.199698220399812,0.435102887465751,0.849351272354075,0.199698220399812,0.435102887465751,0.849351272354075,0.257501093295786,0.413879572340203,0.852298519506976,0.257501093295786,0.413879572340203,0.852298519506976,"((((1 - 1 * fAct(UME6, 0.470874050119892, 1.03661424341844)) + (1 * fAct(ABF1, 0.400937356194481, 1.3146644753241) * 1 * fAct(ADR1, 0.503039895324036, 1.03479707546299)) - (1 - 1 * fAct(UME6, 0.470874050119892, 1.03661424341844)) * (1 * fAct(ABF1, 0.400937356194481, 1.3146644753241) * 1 * fAct(ADR1, 0.503039895324036, 1.03479707546299)))) * 1 - 1 * ACS1) / 0.111111111111111"
"ADH1",-0.0317202824656327,-0.0241568231493272,0.0670105014682116,-0.0218274241917425,0.0232763662322392,0.0608737685917931,-0.0218274241917425,0.0232763662322392,0.0608737685917931,0.0724866418962902,0.0693278648219253,0.0224314784051575,0.0724866418962902,0.0693278648219253,0.0224314784051575,"((((1 * fAct(RAP1, 0.461343709146604, 1.42885982804) * ((1 * fAct(ABF1, 0.462243856862187, 1.29998967829626) * 1 * fAct(ADR1, 0.401520505920053, 1.67515824689763)) * 1 * fAct(SNF6, 0.406484708935022, 1.22931431350531))) * ((((1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) + (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857)) - (1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) * (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857))) + (1 - 1 * fAct(CCR4, 0.556700410041958, 1.33880157851381)) - ((1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) + (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857)) - (1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) * (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857))) * (1 - 1 * fAct(CCR4, 0.556700410041958, 1.33880157851381))) + (1 - 1 * fAct(POP2, 0.447057667933404, 1.60623747003963)) - (((1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) + (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857)) - (1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) * (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857))) + (1 - 1 * fAct(CCR4, 0.556700410041958, 1.33880157851381)) - ((1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) + (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857)) - (1 - 1 * fAct(CAF16, 0.420533755701035, 1.05866496125469)) * (1 - 1 * fAct(CAF4, 0.484103786107153, 1.60636735119857))) * (1 - 1 * fAct(CCR4, 0.556700410041958, 1.33880157851381))) * (1 - 1 * fAct(POP2, 0.447057667933404, 1.60623747003963))))) * 1 - 1 * ADH1) / 0.111111111111111"
"ADH2",0.0805736057143952,-0.0609467225650544,0.0261990258776437,-0.0378254016789423,-0.0413664336021508,-0.0179466238588066,-0.0378254016789423,-0.0413664336021508,-0.0179466238588066,0.05911296331921,-0.0249409304750329,-0.0205856968898357,0.05911296331921,-0.0249409304750329,-0.0205856968898357,"(((1 * fAct(SIN3, 0.45663738087751, 1.44733801403316) * ((((1 * fAct(ADR1, 0.592549746111035, 1.41580738550285) * 1 * fAct(CCR4, 0.542408696375787, 1.36959526263643)) * 1 * fAct(SNF6, 0.475537301879376, 1.13684608062031)) * 1 * fAct(SPT21, 0.552405549678952, 1.38900646955706)) * 1 * fAct(TAF90, 0.424472844321281, 1.10887145449175)))) * 1 - 1 * ADH2) / 0.111111111111111"
"ADK1",0.344916752028229,0.265645052554875,-0.0645637522128011,0.402633929971339,0.26925299527349,-0.0081290125072139,0.402633929971339,0.26925299527349,-0.00812901250721392,0.422139360102515,0.315495323034005,0.0781753430619952,0.422139360102515,0.315495323034005,0.0781753430619952,"((1 * fAct(INO2, 0.547941219061613, 1.13853069816483)) * 1 - 1 * ADK1) / 0.111111111111111"
"ADR1",0.409647308566155,0.294493681455343,0.344078081606346,0.397641647882733,0.284581245578704,0.356324720779503,0.397641647882733,0.284581245578704,0.356324720779503,0.273086162698961,0.269316263213709,0.409863113056041,0.273086162698961,0.269316263213709,0.409863113056041,"input gene"
"ASH1",0.111831297839787,0.0510570424158591,0.238482189395286,0.122297476619636,0.0662553161408846,0.289085684371787,0.122297476619636,0.0662553161408846,0.289085684371787,0.0976556812628286,0.0763266625441112,0.402048913319374,0.0976556812628286,0.0763266625441112,0.402048913319374,"((1 * fAct(SWI5, 0.572704822523519, 1.44232678653439)) * 1 - 1 * ASH1) / 0.111111111111111"
"BAR1",0.227920933382023,0.0862110979350913,0.546939296450363,0.102140277122494,0.0401806848646773,0.60529921622169,0.102140277122494,0.0401806848646773,0.60529921622169,0.241459235109166,0.0283487819016675,0.525649725960991,0.241459235109166,0.0283487819016675,0.525649725960991,"(((1 * fAct(SIN3, 0.485206053312868, 1.24911005513277) * (1 - 1 * fAct(UME6, 0.599847618257627, 1.55110106919426)))) * 1 - 1 * BAR1) / 0.111111111111111"
"CAF16",0.297038839199523,-0.0352150109617475,0.115994003319886,0.312941100407371,0.0981979786627609,0.0866531936344369,0.312941100407371,0.0981979786627609,0.0866531936344369,0.31744603283998,0.00294365530773599,0.0255018857403161,0.31744603283998,0.00294365530773599,0.0255018857403161,"input gene"
"CAF4",0.400842838247,0.645686650252167,0.369691545221198,0.408140356124808,0.675442768684471,0.42839188463334,0.408140356124808,0.675442768684471,0.42839188463334,0.359390061420675,0.575989865742731,0.335354387796402,0.359390061420675,0.575989865742731,0.335354387796402,"input gene"
"CAR1",0.506826040907228,0.438714918811431,1.04378174593066,0.569582640745019,0.480054486962016,0.855607194766185,0.569582640745019,0.480054486962016,0.855607194766185,0.539430285462698,0.358068084893054,0.878510331650453,0.539430285462698,0.358068084893054,0.878510331650453,"((((1 - 1 * fAct(UME6, 0.511804112652317, 1.08819670352386)) + 1 * fAct(RAP1, 0.584550441335887, 1.26295575180789) - (1 - 1 * fAct(UME6, 0.511804112652317, 1.08819670352386)) * 1 * fAct(RAP1, 0.584550441335887, 1.26295575180789))) * 1 - 1 * CAR1) / 0.111111111111111"
"CAT2",0.835042010717014,0.836216822325485,0.750607358901379,0.70502490500063,0.623418685888973,0.65235123743659,0.70502490500063,0.623418685888973,0.65235123743659,0.775773106401265,0.661395147135082,0.774128487976071,0.775773106401265,0.661395147135082,0.774128487976071,"((1 * fAct(OAF1_PIP2, 0.444731346797198, 1.52524754813407)) * 1 - 1 * CAT2) / 0.111111111111111"
"CCR4",0.317212222966786,0.025910612419085,0.162902243698427,0.351647616659648,0.043726745183902,0.100607236590045,0.351647616659648,0.043726745183902,0.100607236590045,0.371321877160394,0.142836603545529,0.111037766145163,0.371321877160394,0.142836603545529,0.111037766145163,"input gene"
"CDC19",0.337389148082796,0.428336916632933,1.02074661353689,0.355605670776551,0.525786494837719,1.04183543483229,0.355605670776551,0.525786494837719,1.04183543483229,0.278081463741371,0.492214849133266,1.00485323613911,0.278081463741371,0.492214849133266,1.00485323613911,"((((1 - 1 * fAct(UME6, 0.564824832044542, 1.40201385177905)) + (((1 * fAct(ABF1, 0.472333625750616, 1.53881921649212) * 1 * fAct(RAP1, 0.508684223145247, 1.63632380736526)) * 1 * fAct(REB1, 0.405044518271461, 1.29584181621671)) * 1 * fAct(GCR1_GCR2, 0.502262623980641, 1.47834018946858)) - (1 - 1 * fAct(UME6, 0.564824832044542, 1.40201385177905)) * (((1 * fAct(ABF1, 0.472333625750616, 1.53881921649212) * 1 * fAct(RAP1, 0.508684223145247, 1.63632380736526)) * 1 * fAct(REB1, 0.405044518271461, 1.29584181621671)) * 1 * fAct(GCR1_GCR2, 0.502262623980641, 1.47834018946858)))) * 1 - 1 * CDC19) / 0.111111111111111"
"CDC6",0.168698791739148,0.000579614204633091,0.195085254433473,0.100194148781238,0.0293061216136417,0.181951420781727,0.100194148781238,0.0293061216136417,0.181951420781727,0.101410944440708,-0.00443352869372797,0.238035751692906,0.101410944440708,-0.00443352869372798,0.238035751692906,"(((1 * fAct(SWI5, 0.496582501241937, 1.24737527701771) * (1 - 1 * fAct(ACE2, 0.50307617825456, 1.52077820272651)))) * 1 - 1 * CDC6) / 0.111111111111111"
"CDS1",0.628620659463136,0.487901099185022,-0.041110609756492,0.648292695702924,0.463048611870568,0.0537289566887202,0.648292695702924,0.463048611870568,0.0537289566887202,0.549711958879558,0.510851322122793,-0.0175834563118428,0.549711958879558,0.510851322122793,-0.0175834563118428,"((1 * fAct(INO2_INO4, 0.571116270218045, 1.15206345183309)) * 1 - 1 * CDS1) / 0.111111111111111"
"CHO1",0.637520536514632,0.481024815836661,0.0136294259252401,0.558188078019052,0.449836298753698,0.0792016376968158,0.558188078019052,0.449836298753698,0.0792016376968158,0.63313875230556,0.403988323343499,-0.0643932523568918,0.63313875230556,0.403988323343499,-0.0643932523568918,"(((1 * fAct(UME6, 0.402226750319824, 1.10321096000262) * 1 * fAct(INO2_INO4, 0.516964045306668, 1.5799530645553))) * 1 - 1 * CHO1) / 0.111111111111111"
"CHO2",0.487811726372042,0.407200920161335,0.034448257456068,0.642985276408053,0.368601403670471,0.0188836862434171,0.642985276408053,0.368601403670471,0.0188836862434171,0.479179654622495,0.291948836925481,0.00407611322123548,0.479179654622495,0.291948836925481,0.00407611322123548,"(((1 * fAct(UME6, 0.582788437837735, 1.41009255121229) * 1 * fAct(INO2_INO4, 0.448610259639099, 1.55033239466604))) * 1 - 1 * CHO2) / 0.111111111111111"
"CKI1",0.749819273304542,0.712020204697156,-0.103506850134071,0.761798171812402,0.708864233469029,-0.0438486985377703,0.761798171812402,0.708864233469029,-0.0438486985377703,0.795156376387642,0.695865459000022,-0.051248799167008,0.795156376387642,0.695865459000022,-0.051248799167008,"((1 * fAct(INO2_INO4, 0.488915236620232, 1.31565631988226)) * 1 - 1 * CKI1) / 0.111111111111111"
"CRC1",0.829171441741209,0.73424830177249,0.818000280623406,0.802098528225448,0.75249881569963,0.819593238133112,0.802098528225448,0.75249881569963,0.819593238133112,0.789379668930736,0.880411622909779,0.771915170126744,0.789379668930736,0.880411622909779,0.771915170126744,"((1 * fAct(OAF1_PIP2, 0.441438825940713, 1.60791883275146)) * 1 - 1 * CRC1) / 0.111111111111111"
"CTA1",0.413550943466528,0.562705191728114,0.973345496634477,0.515466079711049,0.696091203771191,0.874691240801127,0.515466079711049,0.696091203771191,0.874691240801127,0.425371114588722,0.623156555346812,0.919720814071932,0.425371114588722,0.623156555346812,0.919720814071932,"((((1 - 1 * fAct(UME6, 0.5918233204633, 1.0627691566851)) + (1 * fAct(ADR1, 0.581218587094918, 1.51711813371629) * 1 * fAct(OAF1_PIP2, 0.432493921369314, 1.14704786115559)) - (1 - 1 * fAct(UME6, 0.5918233204633, 1.0627691566851)) * (1 * fAct(ADR1, 0.581218587094918, 1.51711813371629) * 1 * fAct(OAF1_PIP2, 0.432493921369314, 1.14704786115559)))) * 1 - 1 * CTA1) / 0.111111111111111"
"CTS1",0.0248573295895996,-0.0960194048454054,0.048299845880903,-0.041415742274717,-0.050380415853613,0.125389175509595,-0.041415742274717,-0.050380415853613,0.125389175509595,0.123373019358258,-0.0076538854873339,0.0411995112785468,0.123373019358258,-0.0076538854873339,0.0411995112785468,"(((1 * fAct(SWI5, 0.542371094226837, 1.35692068432691) * (1 * fAct(ACE2, 0.499520070571452, 1.31848888029112) * 1 * fAct(SNF2, 0.437063802266493, 1.17017533692997)))) * 1 - 1 * CTS1) / 0.111111111111111"
"DCI1",0.442947382507594,0.664507112380112,0.587730248972416,0.630448236512833,0.518719093084302,0.551622064130199,0.630448236512833,0.518719093084302,0.551622064130199,0.55286919196309,0.569675856620755,0.680499034873921,0.55286919196309,0.569675856620755,0.680499034873921,"((1 * fAct(OAF1_PIP2, 0.598030219972134, 1.10206648965599)) * 1 - 1 * DCI1) / 0.111111111111111"
"DED1",0.0239348962449786,0.287995860234731,0.389447612502734,-0.0348806894889124,0.182460891175981,0.208725813011023,-0.0348806894889124,0.182460891175981,0.208725813011023,0.0525305246548897,0.212476590010298,0.308990561398145,0.0525305246548897,0.212476590010298,0.308990561398145,"((1 * fAct(ABF1, 0.466984594007954, 1.30964154151268)) * 1 - 1 * DED1) / 0.111111111111111"
"DIT1",0.119202542428445,0.172654127143989,0.0544776227767666,0.172609427487896,0.153744322960257,0.0548824746171312,0.172609427487896,0.153744322960257,0.0548824746171309,0.101445301631585,0.174808670377313,0.144815231757972,0.101445301631585,0.174808670377313,0.144815231757972,"((((1 * fAct(IME1, 0.427664371626452, 1.06480465660105) * 1 * fAct(RIM101, 0.488768701115623, 1.07519889558665)) * (1 - 1 * fAct(SSN6_TUP1, 0.447988485731184, 1.20322362326086)))) * 1 - 1 * DIT1) / 0.111111111111111"
"DIT2",0.761968005946589,0.631633316951915,0.63556274850866,0.618302780995135,0.750452051986969,0.646128559569602,0.618302780995135,0.750452051986969,0.646128559569602,0.745521740570276,0.757427725167063,0.66440048825653,0.745521740570276,0.757427725167063,0.66440048825653,"((((1 - 1 * fAct(SSN6_TUP1, 0.444200399424881, 1.42012641418958)) + 1 * fAct(RIM101, 0.442817702516913, 1.13238483598689) - (1 - 1 * fAct(SSN6_TUP1, 0.444200399424881, 1.42012641418958)) * 1 * fAct(RIM101, 0.442817702516913, 1.13238483598689))) * 1 - 1 * DIT2) / 0.111111111111111"
"DMC1",0.238994461436911,0.400886070444984,0.873071149392448,0.305001684034893,0.416937593849484,0.968953119924684,0.305001684034893,0.416937593849484,0.968953119924684,0.335830615030273,0.37916321362904,0.986433259790715,0.335830615030273,0.37916321362904,0.986433259790715,"(((1 - 1 * fAct(UME6, 0.517626125970855, 1.53656374482904))) * 1 - 1 * DMC1) / 0.111111111111111"
"ECI1",0.622495728002128,0.624941647794473,0.627308753779315,0.655420981955015,0.646871364091068,0.673332543327719,0.655420981955015,0.646871364091068,0.673332543327719,0.660831164683866,0.719755914281814,0.651320318978108,0.660831164683866,0.719755914281814,0.651320318978108,"((1 * fAct(OAF1_PIP2, 0.542915152851492, 1.40259723861003)) * 1 - 1 * ECI1) / 0.111111111111111"
"EGT2",0.228213902071099,-0.0297342482267609,0.227028392577842,0.214033194802602,0.00038326401934766,0.099760400362561,0.214033194802602,0.000383264019347662,0.099760400362561,0.0923020627973232,0.0925475634280511,0.208604983867201,0.0923020627973232,0.0925475634280511,0.208604983867201,"(((1 * fAct(SWI5, 0.433636852540076, 1.34803539301036) * 1 * fAct(ACE2, 0.542417780915275, 1.20205768242478))) * 1 - 1 * EGT2) / 0.111111111111111"
"ENO1",0.309843106042241,0.0332779118229167,0.180501268063073,0.307715999655622,-0.00646764276973975,0.214879532519854,0.307715999655622,-0.00646764276973975,0.214879532519854,0.250737461843241,0.0517364345481578,0.210457089580754,0.250737461843241,0.0517364345481578,0.210457089580754,"((((1 * fAct(RAP1, 0.456851050117984, 1.06135586703895) * 1 * fAct(GCR1_GCR2, 0.488799579115584, 1.55480947809294)) * (1 - 1 * fAct(REB1, 0.504592067701742, 1.07832775485469)))) * 1 - 1 * ENO1) / 0.111111111111111"
"ENO2",0.435443501180944,0.0423367662587083,0.231534147767627,0.261288233492244,0.0181674239133567,0.235816824440916,0.261288233492244,0.0181674239133567,0.235816824440916,0.40761137276606,0.0876552150278877,0.297606704448674,0.40761137276606,0.0876552150278877,0.297606704448674,"(((1 * fAct(RAP1, 0.560851436667144, 1.06772369177779) * 1 * fAct(GCR1_GCR2, 0.447611589776352, 1.20459340369795))) * 1 - 1 * ENO2) / 0.111111111111111"
"EPT1",0.638996607996602,0.632553655769076,0.0171265460400096,0.755635897360367,0.556258550507717,0.0165166731724401,0.755635897360367,0.556258550507717,0.0165166731724401,0.683910201923175,0.550768737993694,-0.047450901168163,0.683910201923175,0.550768737993694,-0.047450901168163,"((1 * fAct(INO2_INO4, 0.592911105742678, 1.11800297374139)) * 1 - 1 * EPT1) / 0.111111111111111"
"ERG10",0.78811401962118,0.427828129042764,0.534368010747913,0.654228957422605,0.491688897757196,0.60084981521674,0.654228957422605,0.491688897757196,0.60084981521674,0.725237320399607,0.491005981796454,0.530843464804688,0.725237320399607,0.491005981796454,0.530843464804688,"(((1 - 1 * fAct(HDA1, 0.479635901656002, 1.53970427458407))) * 1 - 1 * ERG10) / 0.111111111111111"
"FAA2",0.723674038188157,0.66281452444996,0.65449089506618,0.690024260450675,0.608857194485766,0.719421764619727,0.690024260450675,0.608857194485766,0.719421764619727,0.689762238684089,0.679354706062247,0.689355700354306,0.689762238684089,0.679354706062247,0.689355700354306,"((1 * fAct(OAF1_PIP2, 0.499812671495602, 1.24400354923448)) * 1 - 1 * FAA2) / 0.111111111111111"
"FAS1",0.182066059638225,0.0370029750770387,0.0088507693536401,0.174620591903811,-0.0337300191590133,0.058215503851809,0.174620591903811,-0.0337300191590133,0.058215503851809,0.270948451851644,-0.00337165275626357,-0.030743011547488,0.270948451851644,-0.00337165275626357,-0.030743011547488,"(((1 * fAct(INO2_INO4, 0.532606690423563, 1.47973176716361) * 1 * fAct(REB1, 0.575972801353782, 1.3847863387852))) * 1 - 1 * FAS1) / 0.111111111111111"
"FAS2",0.281171104079696,0.0526569630242331,0.0271919279000585,0.286155075101903,-0.0500875114761335,-0.0181026048634263,0.286155075101903,-0.0500875114761335,-0.0181026048634263,0.237330649624171,0.0127195140407047,0.000110005811719639,0.237330649624171,0.0127195140407047,0.000110005811719639,"(((1 * fAct(INO2_INO4, 0.537736611627042, 1.51160080318805) * 1 * fAct(REB1, 0.52248697783798, 1.12725115512731))) * 1 - 1 * FAS2) / 0.111111111111111"
"FKS1",0.126215574269251,-0.0848412515298578,0.0744900878862595,0.224151133386457,0.0967972520946936,0.0515921091502162,0.224151133386457,0.0967972520946936,0.0515921091502162,0.118522005966659,0.0813998159167552,0.019632274253529,0.118522005966659,0.0813998159167552,0.019632274253529,"(((1 * fAct(CAF4, 0.479445758089423, 1.6427624666458) * 1 * fAct(CAF16, 0.427955100871623, 1.11102258177707))) * 1 - 1 * FKS1) / 0.111111111111111"
"FLO1",0.560127733298305,0.393449764493901,0.473415276624357,0.576784047094696,0.394177148138357,0.482979434371587,0.576784047094696,0.394177148138357,0.482979434371587,0.622545795480001,0.512357196233673,0.490588486991688,0.622545795480001,0.512357196233673,0.490588486991688,"(((1 - 1 * fAct(SSN6_TUP1, 0.513940617116168, 1.14029882562347))) * 1 - 1 * FLO1) / 0.111111111111111"
"FLO5",0.548711995947932,0.540297893186205,0.473984084431802,0.597987798285193,0.556900580597813,0.575059443217524,0.597987798285193,0.556900580597813,0.575059443217524,0.523421119117259,0.468137363968401,0.573851414239728,0.523421119117259,0.468137363968401,0.573851414239728,"(((1 - 1 * fAct(SSN6_TUP1, 0.539458560897037, 1.50935840290738))) * 1 - 1 * FLO5) / 0.111111111111111"
"FLO8",0.347602183782774,0.283480475478865,0.355429076500627,0.33863692470787,0.310084129415481,0.419204724047307,0.33863692470787,0.310084129415481,0.419204724047307,0.241454595884646,0.328179446237916,0.301607270505485,0.241454595884646,0.328179446237916,0.301607270505485,"input gene"
"FOX2",0.452831436088591,0.515094105068748,1.00961160933097,0.392571783831675,0.474674439213828,0.892460243341034,0.392571783831675,0.474674439213828,0.892460243341034,0.39213217711686,0.447686462414771,1.0110360548361,0.39213217711686,0.447686462414771,1.0110360548361,"((((1 - 1 * fAct(UME6, 0.549323018919676, 1.41130917168921)) + (1 * fAct(ADR1, 0.593772606691346, 1.23823039640672) * 1 * fAct(OAF1_PIP2, 0.586248023016378, 1.4569109115703)) - (1 - 1 * fAct(UME6, 0.549323018919676, 1.41130917168921)) * (1 * fAct(ADR1, 0.593772606691346, 1.23823039640672) * 1 * fAct(OAF1_PIP2, 0.586248023016378, 1.4569109115703)))) * 1 - 1 * FOX2) / 0.111111111111111"
"GAL1",0.889853011729177,0.785280821263054,0.968512697455984,0.683818125314829,0.767041417614665,0.965241818999792,0.683818125314829,0.767041417614665,0.965241818999792,0.789756442468343,0.833609956007844,1.03444391385476,0.789756442468343,0.833609956007844,1.03444391385476,"(((((1 - 1 * fAct(UME6, 0.445904272282496, 1.50980827701511)) + ((1 * fAct(REB1, 0.570872035296634, 1.13785073646344) * 1 * fAct(SNF2, 0.406915050419048, 1.55896196039626)) * 1 * fAct(SNF6, 0.561029517324641, 1.36929347490193)) - (1 - 1 * fAct(UME6, 0.445904272282496, 1.50980827701511)) * ((1 * fAct(REB1, 0.570872035296634, 1.13785073646344) * 1 * fAct(SNF2, 0.406915050419048, 1.55896196039626)) * 1 * fAct(SNF6, 0.561029517324641, 1.36929347490193))) + ((1 - 1 * fAct(CAF4, 0.442791291605681, 1.3222298868373)) + (1 - 1 * fAct(HDA1_TUP1, 0.435851594666019, 1.13713842837606)) - (1 - 1 * fAct(CAF4, 0.442791291605681, 1.3222298868373)) * (1 - 1 * fAct(HDA1_TUP1, 0.435851594666019, 1.13713842837606))) - ((1 - 1 * fAct(UME6, 0.445904272282496, 1.50980827701511)) + ((1 * fAct(REB1, 0.570872035296634, 1.13785073646344) * 1 * fAct(SNF2, 0.406915050419048, 1.55896196039626)) * 1 * fAct(SNF6, 0.561029517324641, 1.36929347490193)) - (1 - 1 * fAct(UME6, 0.445904272282496, 1.50980827701511)) * ((1 * fAct(REB1, 0.570872035296634, 1.13785073646344) * 1 * fAct(SNF2, 0.406915050419048, 1.55896196039626)) * 1 * fAct(SNF6, 0.561029517324641, 1.36929347490193))) * ((1 - 1 * fAct(CAF4, 0.442791291605681, 1.3222298868373)) + (1 - 1 * fAct(HDA1_TUP1, 0.435851594666019, 1.13713842837606)) - (1 - 1 * fAct(CAF4, 0.442791291605681, 1.3222298868373)) * (1 - 1 * fAct(HDA1_TUP1, 0.435851594666019, 1.13713842837606))))) * 1 - 1 * GAL1) / 0.111111111111111"
